DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
USA;CTG;2064;17815;70611792
USA;CTG;2804;38462;152446393
USA;CTG;13623;83674;338223267
USA;CTG;62595;118680;482912480
USA;CTG;38457;163376;660774208
USA;CTG;4772;87599;353652999
USA;CTG;19749;33986;137206526
USA;CTG;16563;40257;162819839
USA;CTG;9221;47488;194338245
USA;CTG;832;6874;28130513
USA;CTG;5716;26720;109346362
USA;CTG;5664000;145457;593093128
USA;CTG;105250;171395;692958361
USA;CTG;10180;1323;5342817
USA;CTG;334003;145577;584212841
USA;CTG;29825;140462;565033836
USA;CTG;17626;80980;321902152
USA;CTG;9346;93;371512
USA;CTG;6505;180074;736924033
USA;CTG;1374;15458;62518013
USA;CTG;14708;39459;160432943
USA;CTG;47780;93742;378934190
USA;CTG;96153;394705;1611465933
USA;CTG;1956;13285;54170584
USA;CTG;2656;11262;45919232
USA;CTG;87630;68351;275717928
USA;CTG;44822;240303;963594990
USA;CTG;47462;439168;1773448657
USA;CTG;4414;25121;101335538
USA;CTG;2250864;66636;269301878
USA;CTG;27414;156588;632049260
USA;CTG;330;4321;17474912
USA;CTG;32193;118759;479453818
USA;CTG;249;154676;627377966
USA;CTG;15094;81013;328418568
USA;CTG;617752;2683644;10806876133
USA;CTG;118696;567174;2244742263
USA;CTG;174;2207;8925425
USA;CTG;3586;30837;124068898
USA;CTG;32;2400;9875654
USA;CTG;25728;327399;1337451493
USA;CTG;36;456;1874923
USA;CTG;10333;71548;287064792
USA;CTG;16560;89883;360123271
USA;CTG;1550;11038;44186305
USA;CTG;3151;37282;150535681
USA;CTG;911;12292;49067929
USA;CTG;1788;18345;73609235
USA;CTG;428;7393;29853613
USA;CTG;134;1035;4259854
USA;CTG;74;491;2020363
USA;CTG;25232;68489;276410383
USA;CTG;769;5991;24277970
USA;CTG;702;8936;36288711
USA;CTG;8154;746090;2988133533
USA;CTG;5026;35558;142411483
USA;CTG;2035;21475;88405417
USA;CTG;90560;74259;294331537
USA;CTG;6158;24778;101401472
USA;CTG;5743;19200;77954961
USA;CTG;284276;78736;312076757
USA;CTG;320358;66280;262704785
USA;CTG;1992000;25832;104287077
USA;CTG;92;310;1232278
USA;CTG;2262;7193;28809918
USA;CTG;86999;155436;629947191
USA;CTG;41207;105705;427800451
USA;CTG;28260;129556;527768926
USA;CTG;81;446;1774679
USA;CTG;17518;134274;541904101
USA;CTG;734;8068;32071543
USA;CTG;20205;56489;227128177
USA;CTG;8043;69107;278898788
USA;CTG;7595;32374;130167072
USA;CTG;6314;88273;355901184
USA;CTG;1586;33380;132845850
USA;CTG;17268;137636;554083178
USA;CTG;8513;16382;66607683
USA;CTG;7633;56554;229937501
USA;CTG;136;1413;5818388
USA;CTG;1273;4070;16431363
USA;CTG;19583;66055;271769138
USA;CTG;137200;69068;284166851
USA;CTG;38100;130181;516969461
USA;CTG;19154;64186;264078213
USA;CTG;207;14083;56403140
USA;CTG;3989;8094;32415354
USA;CTG;36780;93073;383143052
USA;CTG;876300;53563;220497569
USA;CTG;5210000;164490;677137066
USA;CTG;16275;21600;88918344
USA;CTG;98;1275;5248652
USA;CTG;528;1960;8068516
USA;CTG;16330;6728;26756020
USA;CTG;661668;1097727;4356083195
USA;CTG;83156;220293;874736489
USA;CTG;12698;47254;187022086
USA;CTG;749200;51988;206059940
USA;CTG;1264700;85439;339148252
USA;CTG;7229800;180974;719072375
USA;CTG;3121;57107;227106118
USA;CTG;22209;60798;241891911
USA;CTG;17600;67373;273544486
USA;CTG;49008;116408;471943138
USA;CTG;148070;88980;363682979
USA;CTG;18350;43632;179665982
USA;CTG;387;6956;28642791
USA;CTG;2086;8933;36783503
USA;CTG;5588;13769;56695925
USA;CTG;28582;106251;426589030
USA;CTG;13004;37065;152621851
USA;CTG;533071;2745119;11134709345
USA;CTG;13122;39054;160680551
USA;CTG;1232;3069;12461372
USA;CTG;104820;80560;327087389
USA;CTG;121564;150242;610850510
USA;CTG;18501;46906;186455254
USA;CTG;35894;94130;374339353
USA;CTG;280740;151746;603202576
USA;CTG;2324;17088;70305564
USA;CTG;20702;31501;125686562
USA;CTG;1036;3884;15709524
USA;CTG;86268;147594;596659402
USA;CTG;20890;34896;140881782
USA;CTG;13010;72684;293972661
USA;CTG;12136;419919;1681801591
USA;CTG;18918;47963;193475153
USA;CTG;29438;201118;811950529
USA;CTG;206250;339276;1348343578
USA;CTG;56250;91516;362199358
USA;CTG;44567;166210;660700583
USA;CTG;18975;32404;129779964
USA;CTG;17706;31968;131599149
USA;CTG;15606;91834;375813478
USA;CTG;9425;56554;231436076
USA;CTG;16014;59559;240450030
USA;CTG;27275;161203;659696855
USA;CTG;577460;202111;816676990
USA;CTG;38136;58882;237716207
USA;CTG;52560;177163;721683789
USA;CTG;208670;73034;296531025
USA;CTG;42740;988042;4011599741
USA;CTG;4450;146357;595057965
USA;CTG;4833;69987;288107661
USA;CTG;2645;650;2677430
USA;CTG;2981;11302;45265989
USA;CTG;3270;14279;57188252
USA;CTG;57733;217518;877432247
USA;CTG;9332;37380;152970068
USA;CTG;6985;73624;299341471
USA;CTG;19223;72892;291936513
USA;CTG;19301;88101;350210756
USA;CTG;8165;73635;297278647
USA;CTG;2419;3468;14067480
USA;CTG;3226;7821;31800211
USA;CTG;1075;2941;11957976
USA;CTG;4301;8952;36396708
USA;CTG;12902;36919;150104738
USA;CTG;806;1048;4252971
USA;CTG;1613;1880;7626723
USA;CTG;46200;757680;3066414305
USA;CTG;10016;35063;143489285
USA;CTG;6882;26448;107381345
USA;CTG;57626;219786;886577585
USA;CTG;19482;89230;354851485
USA;CTG;38495;174824;719277129
USA;CTG;9216;70042;280520810
USA;CTG;5443;196826;800253630
USA;CTG;11343;42507;171608593
USA;CTG;1138;63;253132
USA;CTG;411533;1544507;6220181127
USA;CTG;38406;180833;742338720
USA;CTG;39;54698;221226608
USA;CTG;568;6004;24239894
USA;CTG;54;597;2409314
USA;CTG;35840;21544;88638264
USA;CTG;2106;36842;149793218
USA;CTG;18652;63126;252821655
USA;CTG;6326;15648;64415495
USA;CTG;255110;272202;1120545554
USA;CTG;12185;13420;55244638
USA;CTG;3808;25633;101597675
USA;CTG;65522;165720;681820139
USA;CTG;113400;25855;104382355
USA;CTG;18403;31231;126803722
USA;CTG;172;5059;20261078
USA;CTG;39226;35424;140200044
USA;CTG;3239;10809;42843814
USA;CTG;37498;80017;323838208
USA;CTG;1040;2827;11237977
USA;CTG;7430;24887;99341354
USA;CTG;185918;323818;1288893393
USA;CTG;2211;15610;63796266
USA;CTG;15289;80272;325762740
USA;CTG;14862;359612;1461249979
USA;CTG;371782;461890;1865836430
USA;CTG;140699;404788;1638695029
USA;CTG;18430;48178;198383032
USA;CTG;31068;233649;946426759
USA;CTG;1630;105288;419118097
USA;CTG;1819;202914;803374216
USA;CTG;7248;354154;1413382455
USA;CTG;347;906;3727958
USA;CTG;10690;103750;411833141
USA;CTG;16824;193311;780418771
USA;CTG;54834;60390;241865573
USA;CTG;1912;5560;22267493
USA;CTG;41280;47343;194867141
USA;CTG;334325;845990;3388086811
USA;CTG;15630;96734;395354066
USA;CTG;10970;16474;67416635
USA;CTG;154888;164372;663368502
USA;CTG;6066;15278;62524132
USA;CTG;3388;16599;65792250
USA;CTG;553350;109532;450896278
USA;CTG;13958;31522;127258325
USA;CTG;1445;10330;41610012
USA;CTG;1403;8080;32542143
USA;CTG;48510;34956;143820479
USA;CTG;10162;34232;138084778
USA;CTG;17770;39665;158258987
USA;CTG;3057;131252;521739864
USA;CTG;1592;12403;50348545
USA;CTG;69;428;1730727
USA;CTG;8703;25582;103299558
USA;CTG;524;3701;14942044
USA;CTG;410;3367;13605111
USA;CTG;498;6164;24883463
USA;CTG;52428;49964;201714161
USA;CTG;637;1853;7482043
USA;CTG;534;5015;20272586
USA;CTG;2045;11783;47590218
USA;CTG;1363;7388;29836792
USA;CTG;149;2222;8981811
USA;CTG;363;5092;20583834
USA;CTG;231;1511;6099064
USA;CTG;575;3649;14747072
USA;CTG;706;5573;22520968
USA;CTG;21461;31272;126321953
USA;CTG;2458;5856;23647096
USA;CTG;156645;135881;549148491
USA;CTG;7995;56591;231589047
USA;CTG;34160;64659;266175087
USA;CTG;254960;394523;1624088449
USA;CTG;40032;69524;282054697
USA;CTG;1487;7659;30894580
USA;CTG;24024;25147;101438441
USA;CTG;6342;15983;63769973
USA;CTG;93600;141968;578866002
USA;CTG;19706;72161;291327910
USA;CTG;51;239;963758
USA;CTG;814;3806;15127205
USA;CTG;207;837;3325719
USA;CTG;205;1591;6324209
USA;CTG;304;3528;14024595
USA;CTG;60;974;3870545
USA;CTG;424;4394;17467181
USA;CTG;1393;9653;38372061
USA;CTG;10891;46428;186344647
USA;CTG;11679;28521;117056087
USA;CTG;76;982;3902425
USA;CTG;571;2833;11259840
USA;CTG;240;1561;6206030
USA;CTG;20;249;989320
USA;CTG;3321;3993;15873011
USA;CTG;233;3811;15148909
USA;CTG;136550;17431;69290907
USA;CTG;173752;75222;301266981
USA;CTG;1042;23649;95709174
USA;CTG;19211;80131;320929863
USA;CTG;3369;33881;137032488
USA;CTG;15845;128817;513964064
USA;CTG;192356;781991;3101544631
USA;CTG;8494;39243;159207308
USA;CTG;3528;30026;121815100
USA;CTG;1521;59141;240454886
USA;CTG;19300;74588;302598797
USA;CTG;231703;968453;3877278481
USA;CTG;11118;51414;209636848
USA;CTG;2611;22270;90805241
USA;CTG;63012;229490;908266777
USA;CTG;571400;2240003;8970582053
USA;CTG;153946;618366;2536816868
USA;CTG;884076;3566092;14486057790
USA;CTG;19692;25842;104520169
USA;CTG;56290;10484;42403614
USA;CTG;13359;9960;39648429
USA;CTG;96279;373814;1486327964
USA;CTG;111920;527363;2096316063
USA;CTG;3336;19064;76351903
USA;CTG;154034;637001;2532134755
USA;CTG;257414;1062531;4228191642
USA;CTG;41775;206760;834971669
USA;CTG;3609;33903;136757164
USA;CTG;115493;478233;1910794174
USA;CTG;31187;104495;414171582
USA;CTG;60025;171019;691448964
USA;CTG;1020;10538;42509791
USA;CTG;384752;1623363;6487894413
USA;CTG;1998;5999;24264633
USA;CTG;1354;7500;30874425
USA;CTG;16481;78566;316128021
USA;CTG;12326;134977;544929127
USA;CTG;1427;14432;58262788
USA;CTG;38612;61928;249522945
USA;CTG;17777;83486;336273687
USA;CTG;5934;105330;419285086
USA;CTG;18576;51225;203712317
USA;CTG;57985;96109;384198161
USA;CTG;59388;306646;1239118308
USA;CTG;92400;166600;683887946
USA;CTG;41382;74666;302179893
USA;CTG;574;5601;22265274
USA;CTG;68266;342095;1374014432
USA;CTG;4952;3813;15113251
USA;CTG;25401;17600;69961584
USA;CTG;12069;109940;438646990
USA;CTG;18727;25294;102303858
USA;CTG;24132;42000;166469940
USA;CTG;19468;181939;723542134
USA;CTG;19247;74830;296158306
USA;CTG;19875;38721;153987818
USA;CTG;227520;342803;1372117605
USA;CTG;327105;1487064;5927085081
USA;CTG;25209;39509;157120176
USA;CTG;24299;38575;153554345
USA;CTG;25651;37266;150721496
USA;CTG;77105;303297;1206165312
USA;CTG;35;324;1310421
USA;CTG;219;2280;9221483
USA;CTG;81720;54000;213719580
USA;CTG;45655;67449;268366724
USA;CTG;46512;75275;306698419
USA;CTG;315555;1389072;5563440353
USA;CTG;1656;5902;23825719
USA;CTG;1694;1382449;5553958988
USA;CTG;21344;21780;86577460
USA;CTG;15470;24479;97306228
USA;CTG;28320;671821;2671725421
USA;CTG;14760;209592;862322270
USA;CTG;56640;1372805;5457023109
USA;CTG;24624;55729;221527791
USA;CTG;11;109;433603
USA;CTG;1451;20254;80510837
USA;CTG;5182;88180;355999414
USA;CTG;48152;220055;880243696
USA;CTG;5898;25802;106245318
USA;CTG;4378;12615;51929960
USA;CTG;2425;7079;29140517
USA;CTG;50231;154089;634445161
USA;CTG;3940;11351;46725766
USA;CTG;8150;59368;244393468
USA;CTG;5912;81015;322041916
USA;CTG;827;2606;10727834
USA;CTG;60775;277742;1132475321
USA;CTG;18855;80387;319546554
USA;CTG;9699;44829;178197640
USA;CTG;1587600;97068;399699110
USA;CTG;2002;2840;11256539
USA;CTG;9301;30076;120001208
USA;CTG;89430;658465;2663168641
USA;CTG;1244;6395;25347030
USA;CTG;8896;43181;171149450
USA;CTG;59524;317359;1289158921
USA;CTG;5433;12344;48926308
USA;CTG;10595;22401;91338733
USA;CTG;3596;17497;71341337
USA;CTG;2757;10206;41614434
USA;CTG;9387;42426;167913537
USA;CTG;89447;658566;2606452362
USA;CTG;144981;181358;733072116
USA;CTG;96013;402938;1644093104
USA;CTG;3505;6245;25355637
USA;CTG;15540;61976;250801111
USA;CTG;15114;34991;142266058
USA;CTG;54974;275723;1094170649
USA;CTG;3077;7646;31043907
USA;CTG;35410;98965;404623568
USA;CTG;10830;30520;124707108
USA;CTG;18768;113146;460028323
USA;CTG;20655;78800;320383358
USA;CTG;739;2191;8860753
USA;CTG;969;11454;46326020
USA;CTG;721;8527;34489316
USA;CTG;3294;7929;32068920
USA;CTG;6005;40407;163425343
USA;CTG;8371300;25145;101700741
USA;CTG;16540;344692;1405460948
USA;CTG;22955;72483;288126607
USA;CTG;6300;28717;114152501
USA;CTG;13404;70561;279675048
USA;CTG;15523;92221;372988757
USA;CTG;6970;21580;87280849
USA;CTG;11986;31900;128786361
USA;CTG;2665;7818;31564770
USA;CTG;25785;40306;163019233
USA;CTG;25400;24293;99414154
USA;CTG;2003;5768;23288127
USA;CTG;2670;4195;16936819
USA;CTG;140372;699405;2790631893
USA;CTG;6272;18231;74123824
USA;CTG;435;1892;7550468
USA;CTG;959;5034;20085186
USA;CTG;2052;5018;19887371
USA;CTG;80490;137063;564233616
USA;CTG;46632;107568;437349061
USA;CTG;18841;35323;140473919
USA;CTG;14152;76084;313205810
USA;CTG;21718;58945;239658276
USA;CTG;12548;34293;139428177
USA;CTG;15317;87461;353097724
USA;CTG;2065;8124;32799464
USA;CTG;36652;83780;344077721
USA;CTG;3022;98976;393104123
USA;CTG;14383;37778;150172540
USA;CTG;799;2615;10393668
USA;CTG;5393;15588;61964100
USA;CTG;217977;797870;3222884281
USA;CTG;2204;14930;59689956
USA;CTG;20110;56932;229821926
USA;CTG;40460;108218;442782463
USA;CTG;1774004;75811;310244898
USA;CVE;567954;253042137;1025530881997
USA;CVE;162864;82516259;332104139727
USA;SMR;50182;382349;1519870891
USA;SMR;4406;93345;371055730
USA;SMR;12655;181734;727855654
USA;SMR;7741;28101;112547953
USA;SMR;20560;41326;165511508
USA;SMR;73665;367721;1461724070
USA;SMR;206530;72286;289507765
USA;SMR;1856;5045;20053137
USA;SMR;1765;6159;24481824
USA;SMR;101290;133077;537257860
USA;SMR;3427;23923;95096873
USA;SMR;19530;38227;151955765
USA;SMR;128485;141333;561812985
USA;SMR;132040;151578;602536987
USA;SMR;10647;34750;138134536
USA;SMR;27407;132616;527158945
FIN;CTG;6768;29779;122588757
FRA;CTG;21984;46456;185355088
FRA;CTG;23202;27396;109724546
FRA;CTG;150864;151524;612465564
FRA;CTG;23790;27676;110844561
FRA;CTG;220644;218700;874668051
FRA;CTG;117490;114687;464682471
FRA;CTG;100576;101016;409032977
FRA;CTG;73548;71280;288478001
FRA;CTG;48672;48190;194772137
FRA;CTG;5144;12560;51716626
FRA;CTG;839;2192;9027667
FRA;CTG;72960;106330;429102599
FRA;CTG;66096;327181;1316349027
FRA;CTG;58752;290628;1173471664
FRA;CTG;1;136;539998
FRA;CTG;16;1519;6010507
FRA;CTG;28700;41041;163141669
FRA;CVE;35780;14384195;59213833501
FRA;MAM;31605;12944419;51477883097
GHA;CTG;82140;167074;683720305
GRD;CTG;1503;6509;26408610
GRC;CTG;15903;87207;351778253
GRC;CTG;38623;167027;663946721
GLP;CTG;46224;31784;127902681
GLP;CTG;36882;29855;120989199
GLP;CTG;1105;1547;6370097
GLP;CTG;21888;24320;96809894
GTM;CTG;26991;49896;201439632
GTM;CTG;361;2907;11852384
GTM;CTG;14004;8812;34925631
GTM;CTG;32193;58031;230009772
GTM;CTG;128;465;1841435
GTM;CTG;446;96400;384960085
GTM;CTG;1518;46016;185773316
GTM;CTG;77700;17850;72782304
GTM;CTG;7328;222535;916334595
GTM;CTG;3022;8594;34063634
GTM;CTG;8998;17881;70870772
GTM;CTG;930;2236;8861908
GTM;CTG;5846;17684;70092089
GTM;CTG;2759;7937;31551959
GTM;CTG;239;1899;7549014
GTM;CTG;3623;32892;132509610
GTM;CTG;30;406;1613887
GTM;CTG;2862;20284;83010868
GTM;CTG;1493;1269;5193371
GTM;CTG;353;3636;14879303
GTM;CTG;20758;107943;435786400
GTM;CTG;62495;121330;489832263
GTM;CTG;23670;43445;176396520
GTM;CTG;743;1786;7212359
GTM;CTG;3240;8130;33017316
GTM;CTG;60;1475;5953160
GTM;CTG;11920;145199;577179888
GTM;CTG;20;0;40
GTM;CTG;154730;330138;1336331954
GTM;CTG;2503;19414;78824767
GTM;CTG;2973;16763;68059482
GTM;CTG;1573;3626;14723566
GTM;CTG;71;449;1823779
GTM;CTG;670;2592;10523909
GTM;CTG;3090;21030;85386294
GTM;CTG;475;1279;5193257
GTM;CTG;6684;12040;49576075
GTM;CTG;42897;84029;337337882
GTM;CTG;2958;9084;36066978
GTM;CTG;1487;3515;14191288
GTM;CTG;1107;7084;28598243
GTM;CTG;5137;26165;105632148
GTM;CTG;99070;174927;711217260
GTM;CTG;6892;67448;270096470
GTM;CTG;3402;10181;40352313
GTM;CTG;423;3434;13610582
GTM;CTG;1526;1811;7346307
GTM;CTG;1474;2801;11363408
GTM;CTG;9504;15466;62743011
GTM;CTG;5502;90783;368301184
GTM;CTG;2549;3924;16058548
GTM;CTG;1073;8543;34460203
GTM;CTG;16816;14140;57039002
GTM;CTG;491;934;3787803
GTM;CTG;2753;5839;24044750
GTM;CTG;1391;8991;37023813
GTM;CTG;5500;50133;206433567
GTM;CTG;2948;5602;23048088
GTM;CTG;10224;16027;65940549
GTM;CTG;7948;38149;156119729
GTM;CTG;7330;38284;154841436
GTM;CTG;66624;67703;276056225
GTM;CTG;66793;67875;275365005
GTM;CTG;67385;68477;280625461
GTM;CTG;8343;31604;126097800
GTM;CTG;3106;12296;49060805
GTM;CTG;1995;6982;28574694
GTM;CTG;27251;98810;402892458
GTM;CTG;480;13466;55434907
GTM;CTG;1829;51348;211379898
GTM;CTG;1261;35408;145761989
GTM;CTG;1161;32596;134183091
GTM;CTG;52;1445;5950490
GTM;CTG;21;593;2441673
GTM;CTG;389;10923;44966418
GTM;CTG;1188;26677;109255905
GTM;CTG;41136;128713;518560922
GTM;CTG;8495;25871;106442154
GTM;CTG;5434;18088;74418414
GTM;CTG;28;22;89742
GTM;CTG;44;34;139552
GTM;CTG;39463;126037;515783318
GTM;CTG;3583;47842;195784229
GTM;CTG;998;3245;13279202
GTM;CTG;74800;5436;21546561
GTM;CTG;364000;24015;96074010
GTM;CTG;20366;58004;236508360
GTM;CTG;517;4052;16397109
GTM;CTG;1305;71234;288293857
GTM;CTG;12027;47740;196528024
GTM;CTG;3616;35328;140026269
GTM;CTG;38588;106372;429444378
GTM;CTG;33212;149623;607011047
GTM;CTG;315;475;1926195
GTM;CTG;1912;2322;9420336
GTM;CTG;1826;2349;9527805
GTM;CTG;4410;5713;23178028
GTM;CTG;539;618;2506621
GTM;CTG;4;48;194490
GTM;CTG;18;96;389142
GTM;CTG;1986;10608;43037764
GTM;CTG;545;3591;14568431
GTM;CTG;261;1674;6793184
GTM;CTG;24541;74009;300905459
GTM;CTG;1352;2117;8588785
GTM;CTG;15130;40299;162694316
GTM;CTG;2031;89454;355744245
GTM;CTG;107280;34014;139943460
GTM;CTG;2245;6595;27148252
GTM;CTG;52600;4272;17584138
GTM;CTG;41500;624;2570275
GTM;CTG;1878400;37925;156123611
GTM;CTG;6089;33170;131470150
GTM;CTG;6632;26672;105716735
GTM;CTG;1966;218166;898099398
GTM;CTG;2982;32340;128181814
GTM;CTG;8736;30704;121698127
GTM;CTG;1611;7071;28106907
GTM;CTG;185700;11104;44157962
GTM;CTG;3282312;74353;295615782
GTM;CTG;2338;7366;29279956
GTM;CTG;92000;118104;474059945
GTM;CTG;74670;212859;860924071
GTM;CTG;177455;393724;1601292828
GTM;CTG;8867;49928;199966037
GTM;CTG;20598;44739;178504367
GTM;CTG;197;428;1706117
GTM;CTG;1508;197050;796950157
GTM;CTG;4415;594215;2398957402
GTM;CTG;1411;21647;86068600
GTM;CTG;34044;211990;864103819
GTM;CTG;3045;15502;61441558
GTM;CTG;59904;177480;710819170
GTM;CTG;140100;11276;44709126
GTM;CTG;32670;73791;297908287
GTM;CTG;259;2040;8398893
GTM;CTG;20375;19494;80271874
GTM;CTG;61914;96399;382082361
GTM;CTG;6108;28268;112042593
GTM;CTG;126562;200240;809671748
GTM;CTG;157198;256522;1040129813
GTM;CTG;499;2068;8182689
GTM;CTG;23612000;2361200;9662809596
GTM;CTG;22630;24105;98288648
GTM;CTG;15144;34751;137737228
GTM;CTG;11215;69310;283638369
GTM;CTG;819;21513;87065963
GTM;CTG;1151;19532;79048274
GTM;CTG;56430;78284;310282687
GTM;CTG;1615;13673;55956065
GTM;CTG;12040;13696;55394135
GTM;CTG;651;3181;12842624
GTM;CTG;7923;49730;200769943
GTM;CTG;4218;15458;62519510
GTM;CTG;18;276;1116274
GTM;CTG;315;4806;19450168
GTM;CTG;111;1695;6859730
GTM;CTG;240;3670;14851396
GTM;CTG;13;193;781942
GTM;CTG;7;105;424866
GTM;CTG;1238;18911;76535383
GTM;CTG;625;9548;38642697
GTM;CTG;73;1120;4532156
GTM;CTG;15904;25375;102299715
GTM;CTG;4464;15996;64578851
GTM;CTG;11511;69376;277340353
GTM;CTG;9025;73596;297850136
GTM;CTG;22816;24304;98296153
GTM;CTG;40195;30138;121690772
GTM;CTG;15286;70979;286555063
GTM;CTG;7950;116908;478179679
GTM;CTG;4810;9596;39511898
GTM;CTG;15206;329472;1332612104
GTM;CTG;2505;33263;136015254
GTM;CTG;74;530;2170858
GTM;CTG;6725;20456;80958164
GTM;CTG;4757;19933;81208544
GTM;CTG;1220;9516;39184128
GTM;CTG;5859;26913;110818406
GTM;CTG;1614;27786;110605424
GTM;CTG;2985;13792;56074644
GTM;CTG;22472;23937;97111662
GTM;CTG;3531;21537;87373911
GTM;CTG;3845;8306;33694915
GTM;CTG;6049;59917;243079471
GTM;CTG;844;25777;104577162
GTM;CTG;51;598;2424630
GTM;CTG;127;3661;14853756
GTM;CTG;5496;37248;151114767
GTM;CTG;278;956;3879084
GTM;CTG;248;1570;6368057
GTM;CTG;121;682;2765657
GTM;CTG;107;578;2344506
GTM;CTG;7393;18560;74928753
GTM;CTG;2877;27660;112216299
GTM;CTG;6;224;909323
GTM;CTG;25;946;3838717
GTM;CTG;834;6919;28070495
GTM;CTG;724;12058;48918461
GTM;CTG;1247;2054;8334659
GTM;CTG;1580;19823;80419383
GTM;CTG;1279;5366;21770554
GTM;CTG;26;424;1718885
GTM;CTG;17592;147192;595317575
GTM;CTG;6783;41975;169459476
GTM;CTG;950;18942;76846760
GTM;CTG;4916;32091;127196035
GTM;CTG;3709;103919;427554548
GTM;CTG;1236;6810;27767652
GTM;CTG;1643;5748;23438511
GTM;CTG;1680;3610;14718213
GTM;CTG;321;1055;4303697
GTM;CTG;6165;22033;89838521
GTM;CTG;528;5424;22116687
GTM;CTG;5320;15032;61292323
GTM;CTG;344;1329;5417980
GTM;CTG;200750;5382;21880577
GTM;CTG;91650;6076;24704350
GTM;CTG;2847;34672;139977008
GTM;CTG;3161;12002;48975021
GTM;CTG;4088;11398;46616622
GTM;CTG;319;1533;6266436
GTM;CTG;20774;32453;132327596
GTM;CTG;312;1204;4907035
GTM;CTG;45;1310;5286781
GTM;CTG;253;3748;15133084
GTM;CTG;316;1632;6666655
GTM;CTG;949;3306;13529611
GTM;CTG;399;3554;14533406
GTM;CTG;2763;9020;36885772
GTM;CTG;152;794;3241430
GTM;CTG;169;1112;4534017
GTM;CTG;243;6279;25531006
GTM;CTG;757;11279;45759443
GUF;CTG;46080;60160;242074253
GUY;CTG;28875;83184;330663887
GUY;CTG;2648;7812;31053403
