DESTINO;ORIGEM;CANTIDAD;FOBDOL;FOBPES
PRY;CTG;2166;8803;34558436
PRY;CTG;1448;8889;34177746
PRY;CTG;54780;97487;374818147
PRY;CTG;7361;4543;17465088
PRY;CTG;1130;4270;16416301
PRY;CTG;2908;40046;158122364
PER;CTG;41790;93093;372234771
PER;CTG;24990;82019;326693980
PER;CTG;59340;147531;579380658
PER;CTG;4545;63425;245548265
PER;CTG;189715;231156;927234813
PER;CTG;1778;63335;245199447
PER;CTG;1830;9240;36179435
PER;CTG;13689;55322;220781667
PER;CTG;1006;41704;166378597
PER;CTG;2973;9683;37488025
PER;CTG;3156;12077;47285787
PER;CTG;5432;15083;58393893
PER;CTG;205100;11946;46771769
PER;CTG;5450;19300;75566859
PER;CTG;4507;7283;28197358
PER;CTG;1308;13256;51903997
PER;CTG;2328;44827;175515180
PER;CTG;12886;120799;472979050
PER;CTG;7480;40580;157103325
PER;CTG;176841;446878;1753005207
PER;CTG;3313;296796;1187158568
PER;CTG;2509;110550;440337232
PER;CTG;16070;856151;3424526146
PER;CTG;16471;38784;151856037
PER;CTG;23883;97150;384397651
PER;CTG;25032;60792;232349987
PER;CTG;1669;149152;570065179
PER;CTG;20104;60893;243481149
PER;CTG;220;3704;14812040
PER;CTG;15821;50087;198139863
PER;CTG;3188;8446;33412589
PER;CTG;249400;13681;54119208
PER;CTG;2221500;32462;128416726
PER;CTG;421;2334;9234052
PER;CTG;134750;264164;1049264991
PER;CTG;378000;582441;2319948873
PER;CTG;32733;84315;334656580
PER;CTG;101088;334257;1333980534
PER;CTG;115250;210855;825588697
PER;CTG;81320;119113;476275281
PER;CTG;41100;63696;250491826
PER;CTG;396000;306900;1188148005
PER;CTG;20900;32038;128105863
PER;CTG;44216;173697;694770967
PER;CTG;169000;135692;532588900
PER;CTG;839;2180;8683005
PER;CTG;5617;15434;61595122
PER;CTG;155000;8035;31154685
PER;CTG;3196000;50333;196472954
PER;CTG;203750;367674;1450495932
PER;CTG;312000;460255;1781835256
PER;CTG;52575;83443;333725877
PER;CTG;29029;127062;501555702
PER;CTG;16008;41299;164764505
PER;CTG;42486;202469;792754684
PER;CTG;83203;211522;840538735
PER;CTG;43800;31974;122933955
PER;CTG;103780;105910;423577912
PER;CTG;1277;16058;64606195
PER;CTG;5279;48654;190503132
PER;CTG;14156;178840;703869094
PER;CTG;3928;51690;207960811
PER;CTG;8139;156125;610127413
PER;CTG;1370;12364;49742405
PER;CTG;2798;10102;40641743
PER;CTG;755;5014;20173421
PER;CTG;19142;88485;346739995
PER;CTG;8077;26517;105118997
PER;CTG;153450;266475;1060631525
PER;CTG;26778;72555;291903921
PER;CTG;574000;448025;1746453230
PER;CTG;202000;275213;1107240619
PER;CTG;81337;52820;210796406
PER;CTG;31472;20771;81543817
PER;CTG;129000;90360;353798255
PER;CTG;263;189709;741134727
POL;CTG;9389720;1125490;4444042285
PRT;CTG;10337;41420;158310037
PRT;CTG;20177;50968;203407571
PRT;CTG;12382;41632;163008865
PRT;CTG;22474;74571;296978131
PRT;CTG;20015;85073;333097885
PRI;CTG;11701;3119;12340051
PRI;CTG;11324;51054;201964803
PRI;CTG;52200;9034;35739200
PRI;CTG;3522;21626;85569169
PRI;CTG;19;45;176709
PRI;CTG;23307;127734;509274709
PRI;CTG;29250;167686;667136837
PRI;CTG;4003;31755;125210090
PRI;CTG;27918;23265;90069284
PRI;CTG;10336;22046;87810573
PRI;CTG;4057;12153;48407541
PRI;CTG;138;16;64076
PRI;CTG;1674900;70824;279919978
PRI;CTG;2488;25202;101392254
PRI;CTG;13500;56666;221871052
PRI;CTG;1368;6344;24839175
PRI;CTG;16926;39750;155638342
PRI;CTG;18734;39936;156366612
PRI;CTG;7206;7739;31136507
PRI;CTG;6202;12217;47833908
PRI;CTG;6713;33715;130525782
PRI;CTG;9318;51968;201190739
PRI;CTG;979;7233;28001966
PRI;CTG;10063;76105;294634999
PRI;CTG;1253;16585;64206837
PRI;CTG;238;6185;24323856
PRI;CTG;18780;26766;106783577
PRI;CTG;23894;117890;472602855
PRI;CTG;8786;38739;154549741
PRI;CTG;1450;9335;37241731
PRI;CTG;9123;72079;287563852
PRI;CTG;12374;24342;97115102
PRI;CTG;692;4532;18213783
PRI;CTG;1799;12859;51418040
PRI;CTG;98730;37849;151375026
PRI;CTG;143;17475;68423236
PRI;CTG;25;3334;13300481
PRI;CTG;241;47184;182672162
PRI;CTG;17184;34508;138013930
PRI;CTG;13776;5764;23046452
PRI;CTG;20199;74392;299294638
PRI;CTG;3391;14384;57869853
PRI;CTG;9370;30437;121234977
PRI;CTG;252000;9588;37906643
PRI;CTG;348;3794;14938273
PRI;CTG;34300;15405;60836953
PRI;CTG;105670;13541;53430086
PRI;CTG;6082;48972;193270998
PRI;CTG;4839;59790;234101680
PRI;CTG;23;68688;276344760
PRI;CTG;9318;35123;137522000
PRI;CTG;366;1794;7024321
PRI;CTG;5416;59726;233851014
PRI;CTG;833;8651;33491527
PRI;CTG;686;58661;229684253
PRI;CTG;25342;10924;42610434
PRI;CTG;6048;2722;10402091
PRI;CTG;22320;16740;65569257
PRI;CTG;2264;42224;165326682
PRI;CTG;6319;17067;67389100
PRI;CTG;5904;5370;21425320
PRI;CTG;1087;21211;83414953
PRI;CTG;988;36877;147504681
PRI;CTG;18460;99047;391818917
PRI;CTG;24494;31320;123925723
PRI;CTG;25075;39547;155253211
PRI;CTG;52600;79253;316183926
PRI;CTG;184650;280616;1119532720
PRI;CTG;18290;91836;365795647
PRI;CTG;48254;77760;310616878
PRI;CTG;4225;11533;46011999
PRI;CTG;12622;26032;102788393
PRI;CTG;21053;99833;383837686
PRI;CTG;24170;25687;98762403
PRI;CTG;39520;40706;159379927
PRI;CTG;35500;56025;224069865
PRI;CTG;20150;27528;110096309
PRI;CTG;23316;14409;57636303
PRI;CTG;339500;8843;35292270
PRI;CTG;6307;10681;42971906
PRI;CTG;6520;38495;150726044
PRI;CTG;10013;57961;233188470
PRI;CTG;23732;22356;89218277
PRI;CTG;3016;26135;103031254
PRI;CTG;19;712;2808420
PRI;CTG;24;700;2750847
PRI;CTG;2;30;116719
PRI;CTG;21;579;2277363
PRI;CTG;884;9900;38972628
PRI;CTG;60;206;815655
PRI;CTG;157;772;3040714
PRI;CTG;964;11617;45711106
PRI;CTG;16;904;3564187
PRI;CTG;23;270;1063530
PRI;CTG;835;7499;29516902
PRI;CTG;47;176;690681
PRI;CTG;409;1559;6142731
PRI;CTG;4659;40730;161000552
PRI;CTG;7;287;1133655
PRI;CTG;16;433;1714716
PRI;CTG;30;443;1740682
PRI;CTG;26;846;3347466
PRI;CTG;482;3176;12538737
PRI;CTG;25;78;307174
PRI;CTG;10;39;152341
PRI;CTG;1958;28026;110023630
PRI;CTG;349;13972;54850701
PRI;CTG;209;3654;14379243
PRI;CTG;222;3998;15753795
PRI;CTG;76;217;858030
PRI;CTG;453;1482;5862258
PRI;CTG;270;1761;6966423
PRI;CTG;3093;26997;106822509
PRI;CTG;15;393;1554928
PRI;CTG;506;5500;21763288
PRI;CTG;70;221;875156
PRI;CTG;117;855;3383702
PRI;CTG;79;1018;4029010
PRI;CTG;2;77;302811
PRI;CTG;52;2025;8013745
PRI;CTG;5;164;649819
PRI;CTG;36;636;2517607
PRI;CTG;163;1435;5678505
PRI;CTG;417;2067;8177911
PRI;CTG;9128;35403;141240443
PRI;CTG;6768;18565;70956358
PRI;CTG;25424;5275;21337079
PRI;CTG;24001;21706;84033500
PRI;CTG;4167;10655;42520871
PRI;CTG;11686;45874;183470612
PRI;CTG;6987;28234;112920187
PRI;CTG;27207;40810;161141892
PRI;CTG;5729;23284;91408532
PRI;CTG;11904;47030;184627668
PRI;CTG;5220;11348;43931511
PRI;CTG;10512;23158;92421757
PRI;CTG;7892;31893;128310547
PRI;CTG;11397;44915;180700948
PRI;CTG;993;11708;46825326
PRI;CTG;45896;56000;218724800
PRI;CTG;1236;9071;35515691
PRI;CTG;32655;104736;405479335
PRI;CTG;184;1377;5292919
PRI;CTG;52;1030;3961385
PRI;CTG;9443;97422;377163937
PRI;CTG;5847;84489;333143253
PRI;CTG;5440;5026;20058163
PRI;CTG;231299;439010;1752034513
PRI;CTG;3022;6309;25176905
PRI;MAM;17210;11474017;43854265452
PRI;MAM;121246;77198715;304029676099
GBR;CTG;8820;19232;76593431
GBR;CTG;96000;190956;748591463
GBR;CTG;45113;212805;844704552
GBR;CTG;4060;31327;122660163
GBR;CTG;114024;27769;108149027
GBR;CTG;194520;45065;178673859
GBR;CTG;32628;192447;760695969
GBR;CTG;19289;78120;305875154
GBR;CTG;24266;126490;505773329
GBR;CTG;1011;5993;23872611
GBR;CTG;19006;218551;874184770
GBR;CTG;19051;40194;159038011
GBR;CTG;6701;47174;188624671
GBR;CTG;19245;78873;314110807
GBR;CTG;3419;23514;92067264
GBR;CTG;34384;199627;777261490
GBR;CTG;4203;37037;141557724
GBR;CTG;36525;176294;703599156
GBR;CTG;11436;42753;170946859
GBR;CTG;4452;16856;67399524
GBR;CTG;16874;158901;623807680
GBR;CTG;21648;40873;163430140
GBR;CTG;5460;36060;143609428
GBR;CTG;16381;108311;424084295
GBR;CTG;19983;121150;463041090
GBR;CTG;6566;16546;63617457
GBR;CTG;193208;31802;125629460
GBR;CTG;38304;10087;39704103
GBR;CTG;110742;17466;68959634
GBR;CTG;12624;39437;157272342
GBR;CTG;19609;162559;621307135
GBR;CTG;38162;154626;615797049
GBR;CTG;135776;277234;1109499069
GBR;CTG;161088;303569;1202075572
GBR;CTG;46784;54400;217568992
CZE;CTG;12408;41933;167669200
CZE;CTG;2027;12440;48709515
DOM;CTG;2268;13513;53457191
DOM;CTG;23122;123050;497765494
DOM;CTG;1562;5489;22204091
DOM;CTG;1152;3849;15571468
DOM;CTG;948;4076;16298327
DOM;CTG;2311;3749;15166339
DOM;CTG;419;2221;8985647
DOM;CTG;2665;6756;27331327
DOM;CTG;2518;9075;36285998
DOM;CTG;4761;63547;242879697
DOM;CTG;6110;15886;61501855
DOM;CTG;121;2276;8911519
DOM;CTG;666;12532;49068952
DOM;CTG;1175;13852;53628564
DOM;CTG;6157;36698;143690134
DOM;CTG;738;20281;81594722
DOM;CTG;2775;5954;23954192
DOM;CTG;3696;2054;8265283
DOM;CTG;21590;74460;284589461
DOM;CTG;460;4718;18869815
DOM;CTG;68200;9038;36150947
DOM;CTG;5230;25047;95732033
DOM;CTG;562;2206;8674035
DOM;CTG;1212;7749;29616301
DOM;CTG;995;263750;1037222186
DOM;CTG;14355;44157;169774199
DOM;CTG;12964;90831;358100053
DOM;CTG;3892;19306;74743414
DOM;CTG;65;818;3236630
DOM;CTG;604;16005;64744474
DOM;CTG;2337;24709;99952936
DOM;CTG;15982;13086;51714984
DOM;CTG;521050;37106;149285753
DOM;CTG;267;1416;5482747
DOM;CTG;733;1768;6846659
DOM;CTG;8724;21194;84555640
DOM;CTG;3516;5777;23047311
DOM;CTG;16908;38911;153961330
DOM;CTG;19495;36278;144781145
DOM;CTG;1288;41439;162251504
DOM;CTG;6908;33950;135749255
DOM;CTG;11040;28391;113520378
DOM;CTG;1581;9411;37628538
DOM;CTG;26742;138172;552482524
DOM;CTG;131780;9551;38191168
DOM;CTG;181440;8981;35767948
DOM;CTG;1113;6004;22949461
DOM;CTG;1196;2683;10727762
DOM;CTG;3182;698131;2745844226
DOM;CTG;2847;766873;3016760592
DOM;CTG;3712;9292;36383428
DOM;CTG;2933;22450;88286646
DOM;CTG;1752;5323;20933806
DOM;CTG;1014;25854;103415113
DOM;CTG;28448;66057;258640385
DOM;CTG;70530;64875;258909457
DOM;CTG;164830;151643;604645818
DOM;CTG;2;47;187252
DOM;CTG;172;1521;6068732
DOM;CTG;191;974;3885640
DOM;CTG;2483;12289;49045760
DOM;CTG;347;1800;7184741
DOM;CTG;160;164;655821
DOM;CTG;3843;4422;17648629
DOM;CTG;2253;2765;11035462
DOM;CTG;3883;47061;187816480
DOM;CTG;7461;20272;79584819
DOM;CTG;991;1595;6260582
DOM;CTG;9585;30105;116550002
DOM;CTG;529;2194;8493845
DOM;CTG;1932000;47101;186367353
DOM;CTG;17604;14704;58179566
DOM;CTG;40864;250153;988805384
DOM;CTG;160920;26193;103004757
DOM;CTG;187;4306;16934480
DOM;CTG;640;16626;65383084
DOM;CTG;296;3843;15205196
DOM;CTG;242;2956;11696499
DOM;CTG;3934;43670;171736638
DOM;CTG;331;6919;27377060
DOM;CTG;307;4791;18955492
DOM;CTG;4022;21405;83810053
DOM;CTG;2734;23963;94236811
DOM;CTG;21340;24389;93215786
DOM;CTG;953;442;1763142
DOM;CTG;2860;1302;5192399
DOM;CTG;1907;2920;11648688
DOM;CTG;3813;19426;77502833
DOM;CTG;7627;5281;21070768
DOM;CTG;825;8125;32688662
DOM;CTG;19554;20677;80959894
DOM;CTG;11310;17568;68787684
DOM;CTG;13722;13173;51579369
DOM;CTG;15;0;957
DOM;CTG;106;2;8059
DOM;CTG;728480;60362;240899255
DOM;CTG;424;24335;97116868
DOM;CTG;4680000;32276;128811239
DOM;CTG;32412;10300;40753995
DOM;CTG;2316;4516;17985766
DOM;CTG;2405;60054;238642356
DOM;CTG;96;1084;4326114
DOM;CTG;121;880;3504162
DOM;CTG;8200;14285;56509746
DOM;CTG;106;776;3089862
DOM;CTG;5173;59167;236128796
DOM;CTG;15570;49525;195913375
DOM;CTG;5910;8276;32957896
DOM;CTG;2208;2167;8628962
DOM;CTG;56727;248394;991126509
DOM;CTG;2320270;314671;1252101845
DOM;CTG;1192;5137;20541625
DOM;CTG;17040;22680;88801952
DOM;CTG;874;16071;64258615
DOM;CTG;642;3012;12043032
DOM;CTG;884;3563;14248530
DOM;CTG;3683;27920;111639839
DOM;CTG;739849;147218;584093133
DOM;CTG;500640;33436;132906418
DOM;CTG;693000;14852;59241352
DOM;CTG;271400;76398;299919563
DOM;CTG;600;2304;9211128
DOM;CTG;4296;4422;17612049
DOM;CTG;30342;18103;72097109
DOM;CTG;618;14864;58200126
DOM;CTG;856;18637;72972182
DOM;CTG;374;2430;9513673
DOM;CTG;18390;26836;106159996
DOM;CTG;41692;34464;137119174
DOM;CTG;15168;22219;88376142
DOM;CTG;17238;14641;58094666
DOM;CTG;24815;203245;799277799
DOM;CTG;1573;171590;678791032
DOM;CTG;6642;28460;111921472
DOM;CTG;19272;44903;176586229
DOM;CTG;123650;30430;120405275
DOM;CTG;27500;2920;11551880
DOM;CTG;33606;36725;144314413
DOM;CTG;3204;7104;27936176
DOM;CTG;176910;258439;1033607410
DOM;CTG;405000;612900;2451250647
DOM;CTG;26408;107464;420769610
DOM;CTG;24801;24553;97798242
DOM;CTG;17399;138796;552753796
DOM;CTG;5016;184800;723571464
DOM;CTG;220320;38893;155217136
DOM;CTG;3674;18896;75254196
DOM;CTG;10243;15770;61911120
DOM;CTG;161520;60940;242695541
DOM;CTG;464;4674;18653373
DOM;CTG;3364;7582;30196510
DOM;CTG;53798;20444;79149782
DOM;CTG;36720;6252;24899386
DOM;CTG;60152;71484;279266760
DOM;CTG;284870;429398;1703504683
DOM;CTG;76000;122723;486974677
DOM;CTG;5971;25648;98026027
DOM;CTG;10802;34494;131839704
DOM;CTG;4834;11606;44358407
DOM;CTG;1315;7800;31109192
DOM;CTG;44435;120950;482458482
DOM;CTG;18451;68102;271540720
DOM;CTG;1875;8699;34709764
DOM;CTG;3051;10265;40966383
DOM;CTG;7462;26056;103986050
DOM;CTG;73668;203208;806489573
DOM;CTG;44549;155253;616176842
DOM;CTG;1083;4656;18287080
DOM;CTG;3256;13714;54220746
DOM;CTG;2174;2174;8563905
DOM;CTG;1644;12001;48002040
DOM;CTG;2713;17020;67204151
DOM;CTG;902;33729;134606955
DOM;CTG;11034;49017;194370318
DOM;CTG;625;4393;17497779
DOM;CTG;183;5082;20242448
DOM;CTG;144;3088;12299171
DOM;CTG;97;663;2642780
DOM;CTG;91;536;2133455
DOM;CTG;22;545;2170857
DOM;CTG;25173;1331;5302648
DOM;CTG;456;10027;39938846
DOM;CTG;20774;180733;722829742
DOM;CTG;504;22730;89937076
DOM;CTG;209;2516;9955446
DOM;CTG;111;3229;12774914
DOM;CTG;5940;51893;205326722
DOM;CTG;218;644;2549974
DOM;CTG;408;1736;6869568
DOM;CTG;723;3667;14509360
DOM;CTG;10;33;131444
DOM;CTG;27285;16709;64686897
DOM;CTG;3193;17664;67514258
DOM;CTG;715;5182;20726486
DOM;CTG;37;1791;7085093
DOM;CTG;38;1879;7435899
DOM;CTG;792;7183;28420497
DOM;CTG;12323;31369;124121108
DOM;CTG;219;652;2578225
DOM;CTG;588;6555;25936483
DOM;CTG;3618;15682;62047971
DOM;CTG;447;1810;7085049
DOM;CTG;4663;14810;57985678
DOM;CTG;1977;8905;34867452
DOM;CTG;1240;4239;16597899
DOM;CTG;396;2370;9174601
DOM;CTG;3348;3847;14891881
DOM;CTG;3297;524;2028601
DOM;CTG;19902;203689;804272427
DOM;CTG;3261;13046;52772969
DOM;CTG;7668;19147;76266170
DOM;CTG;1135;12820;50620954
DOM;CTG;31429;271228;1082151286
DOM;CTG;212;10084;39870456
DOM;CTG;182;5295;20943524
DOM;CTG;246;7068;27959369
DOM;CTG;5973;30265;119685930
DOM;CTG;216;688;2722793
DOM;CTG;204;1109;4387387
DOM;CTG;293;1451;5729711
DOM;CTG;27;146;576728
DOM;CTG;3293;61775;240107820
DOM;CTG;71;4006;15726006
DOM;CTG;4642;53460;212795795
DOM;CTG;152;6841;27044391
DOM;CTG;21;788;3118974
DOM;CTG;9481;34530;136478360
DOM;CTG;66;181;716410
DOM;CTG;491;3586;14174973
DOM;CTG;6654;29244;115655664
DOM;CTG;107;4351;17181282
DOM;CTG;51;1469;5798470
DOM;CTG;65;1802;7114400
DOM;CTG;2675;22698;89625382
DOM;CTG;56;186;733718
DOM;CTG;346;1616;6381196
DOM;CTG;134;5803;22961672
DOM;CTG;60;1616;6395034
DOM;CTG;54;625;2473292
DOM;CTG;2322;15690;62080140
DOM;CTG;42;143;567518
DOM;CTG;25;71;279664
DOM;CTG;115;409;1616455
DOM;CTG;291;4466;17634851
DOM;CTG;195;1660;6569804
DOM;CTG;790;10059;39799229
DOM;CTG;212;722;2855910
DOM;CTG;315;857;3389163
DOM;CTG;3413;15104;59761558
DOM;CTG;6929;56455;225736402
DOM;CTG;11624;99024;390998843
DOM;CTG;3013;80884;322121565
DOM;CTG;11777;98093;392317207
DOM;CTG;2345;14016;56055451
DOM;CTG;1725;5577;22210880
DOM;CTG;2156;6557;26113730
DOM;CTG;153;1476;5878170
DOM;CTG;37641;344805;1379022061
DOM;CTG;253;7338;29047371
DOM;CTG;94;1068;4224680
DOM;CTG;357;10163;40289859
DOM;CTG;7263;26032;103254678
DOM;CTG;552;1905;7537296
DOM;CTG;204;1460;5776257
DOM;CTG;462;2199;8700206
DOM;CTG;254;1307;5174621
DOM;CTG;278200;51164;203758798
DOM;CTG;1501;10519;42071564
DOM;CTG;109;4812;19075782
DOM;CTG;35;2165;8569879
DOM;CTG;1740;7026;27811066
DOM;CTG;8984;34542;137334799
DOM;CTG;43;146;576807
DOM;CTG;209;1788;7072006
DOM;CTG;4959;22389;88784044
DOM;CTG;48;894;3568805
DOM;CTG;6906;32719;130828528
DOM;CTG;11214;3423;13690329
DOM;CTG;788;2807;11202560
DOM;CTG;22684;27300;106893040
DOM;CTG;1144;939;3675571
DOM;CTG;5672;22598;90010626
DOM;CTG;259500;9762;38885303
DOM;CTG;28550000;4085505;16131779913
DOM;CTG;78240;27868;110219407
DOM;CTG;15105;14668;57429765
DOM;CTG;7418;56749;226003888
DOM;CTG;93812;34576;135318618
DOM;CTG;14775;78050;311133859
DOM;CTG;9675;29482;117658685
DOM;CTG;7317;38120;152424401
DOM;CTG;1635;7590;30227175
DOM;CTG;7467;46295;176943334
DOM;CTG;28;37482;148000598
DOM;CTG;57;53610;213950279
DOM;CTG;25318;36559;143521833
DOM;CTG;4960;60288;240136147
DOM;CTG;127;102516;408268297
DOM;CTG;33800;18505;74449501
DOM;CTG;14670;59745;228552231
DOM;CTG;1182;6513;24894655
DOM;CTG;546;2884;11149834
DOM;CTG;10610;18997;73580393
DOM;CTG;2196;6126;23887573
DOM;CTG;715;4443;17229489
DOM;CTG;1366;47376;181071912
DOM;CTG;220;2668;10198758
DOM;CTG;15557;73385;280481904
DOM;CTG;6254;30444;119515474
DOM;CTG;2352;6401;25128108
DOM;CTG;333;1875;7167987
DOM;CTG;727;3283;12852986
DOM;CTG;678;3193;12250817
DOM;CTG;5117;7487;29312906
DOM;CTG;2855;9746;38067003
DOM;CTG;4689;27360;107597550
DOM;CTG;15840;37707;148286958
DOM;CTG;156;4253;16256707
DOM;CTG;5200;23838;91108499
DOM;CTG;6810;34300;131096315
DOM;CTG;770000;14547;57357483
DOM;CTG;84515;26949;103001037
DOM;CTG;2267;8969;36085860
DOM;CTG;1980;7655;30796466
DOM;CTG;358;1597;6423618
DOM;CTG;16449;25711;103440109
DOM;CTG;132;839;3375835
DOM;CTG;2212;13813;55231419
DOM;CTG;55;4812;19242829
DOM;CTG;365;2720;10877946
DOM;CTG;102;753;3029678
DOM;CTG;257;1094;4402076
DOM;CTG;95;465;1871195
DOM;CTG;175;694;2792550
DOM;CTG;533;9054;36202510
DOM;CTG;3570;15186;59716242
DOM;CTG;3536;12571;48666285
DOM;CTG;734;3369;13377557
DOM;CTG;16656;28961;113719913
DOM;CTG;772;2198;8451546
DOM;CTG;154;1221;4755920
DOM;CTG;904;30688;122706075
DOM;CTG;994;202939;811453661
DOM;CTG;41;412;1647706
DOM;CTG;2152;9633;38380886
DOM;CTG;1066;14073;54811306
DOM;CTG;1553;7722;30334179
DOM;CTG;1197;18599;74167573
DOM;CTG;8515;11907;46839548
DOM;CTG;1066;3428;13269434
DOM;CTG;102893;64826;253820569
DOM;CTG;46512;18560;74193022
DOM;CTG;68376;25538;101966743
ROU;CTG;793;5638;22805332
ROU;CTG;1139;21524;87069396
ROU;CTG;39886;161971;622749066
ROU;CTG;55;1016;4111562
ROU;CTG;242;4192;16955944
RUS;CTG;466926;1746380;6928723199
RUS;CTG;65033;305809;1196985695
RUS;CTG;111991;308571;1221634045
RUS;CTG;27987;44061;173976779
RUS;CTG;354337;1282910;5003312565
RUS;CTG;177419;855351;3380151081
RUS;CTG;83974;229349;905595517
RUS;CTG;27996;37086;146229712
RUS;CTG;187453;705674;2786438144
RUS;CTG;36383;167192;665937198
RUS;CTG;55977;150037;592425872
RUS;CTG;27868;114453;451921696
RUS;CTG;202426;747822;2940327993
RUS;CTG;8408;32139;128220546
RUS;CTG;40843;184008;722894135
RUS;CTG;55967;152408;595913810
VCT;CTG;1563;5735;22553561
VCT;CTG;512;1572;6182031
LCA;CTG;1762;7025;28036571
LCA;CTG;4828;15429;61574809
LCA;CTG;2385;6622;26426011
LCA;CTG;674;6028;24057623
LCA;CTG;92;2784;11111209
LCA;CTG;328;3394;13544209
LCA;CTG;539;6756;26454368
LCA;CTG;1930;7389;28931112
LCA;CTG;5703;16145;63213834
LCA;CTG;2629;7522;29451864
LCA;CTG;1855;6333;24796888
LCA;CTG;188;1180;4619894
LCA;CTG;233;6558;25677116
LCA;CTG;245;857;3354740
LCA;CTG;2089;10565;41367379
LCA;CTG;1807;10594;41907050
LCA;CTG;3989;7785;30798108
ZAF;CTG;2570;22526;90071636
SWE;CTG;101309;414576;1614107986
SWE;CTG;41954;200524;766412831
CHE;CTG;99862;142803;565038702
CHE;CTG;264410;251210;975874042
CHE;CTG;363;271274;1063948515
SUR;CTG;9862;24954;98135738
SUR;CTG;4341;14438;56780307
SUR;CTG;8234;64807;256111254
SUR;CTG;13979;35178;137736997
SUR;CTG;331;948;3711828
SUR;CTG;1623;35445;141458537
SUR;CTG;1885;13566;54139799
SUR;CTG;931;5099;20167613
SUR;CTG;17872;67000;257602270
SUR;CTG;19092;19689;77293426
SUR;CTG;1404;8466;33859774
SUR;CTG;2973;14230;55090850
SUR;CTG;37;18;73069
SUR;CTG;7740;13872;54553832
SUR;CTG;2235;10710;42367475
SUR;CTG;21812;53686;214739168
SUR;CTG;52950;44001;175604507
SUR;CTG;3185;10157;40179240
SUR;CTG;480;1522;6021878
THA;CTG;766;2635;10493091
THA;CTG;25003;31186;124219870
THA;CTG;24427;35093;134128233
TTO;CTG;18690;18905;74214837
TTO;CTG;4609;38180;154448118
TTO;CTG;194;1757;7013573
TTO;CTG;7721;27599;109931435
TTO;CTG;7720;22846;91174048
TTO;CTG;4148;18194;72611667
TTO;CTG;11648;25916;102330481
TTO;CTG;1872;6388;25445159
TTO;CTG;15;21;83615
TTO;CTG;10440;39003;155354799
TTO;CTG;720544;71813;287246417
TTO;CTG;2499733;246647;986564922
TTO;CTG;8246;79208;316825311
TTO;CTG;5204;18981;75750255
TTO;CTG;2221;9174;35921251
TTO;CTG;394;4618;18080242
TTO;CTG;1800700;179153;712814773
TTO;CTG;30618;81016;322697247
TTO;CTG;7353;15232;59901604
TTO;CTG;26737;11754;46495989
TTO;CTG;26239;7447;29458252
TTO;CTG;14118;180130;718876296
TTO;CTG;129500;6660;26578862
TTO;CTG;2697;22505;89028266
TTO;CTG;431;10070;40512558
TTO;CTG;14892;75726;298589180
TTO;CTG;21797;16513;66027396
TTO;CTG;21995;15878;63490341
TTO;CTG;2798;47179;186027503
TTO;CTG;1044;3563;14012369
TTO;CTG;96;327;1286940
TTO;CTG;131951;80094;316255389
TUR;CTG;15875;93678;373072715
TUR;CTG;19147;79652;304432092
TUR;CTG;124200;226044;909422481
TUR;CTG;5085;66834;258742941
URY;CTG;1726;15856;60965153
URY;CTG;1381;12658;50613140
URY;CTG;20051;81668;325817373
URY;CTG;49887;83573;333148444
URY;CTG;9981;40224;155723308
URY;CTG;1812;10376;41503706
URY;CTG;804;6473;25777886
URY;CTG;2084;22578;87046969
URY;CTG;4680;14462;58182818
URY;CTG;1789;9186;37159269
URY;CTG;81280;24468;94073273
URY;CTG;112;438;1729539
URY;CTG;554870;28950;114311536
URY;CTG;73500;4082;16116795
URY;CTG;500896;13245;52296478
URY;CTG;580;2012;8031446
URY;CTG;397;772;3080600
URY;CTG;214614;8043;32100085
URY;CTG;82000;6513;25992841
URY;CTG;584260;14882;59390959
URY;CTG;577425;33251;132443840
URY;CTG;302340;10025;39930680
URY;CTG;1258440;22193;88396853
URY;CTG;516350;36696;144058289
URY;CTG;889800;13175;51723629
URY;CTG;89500;1448;5684868
URY;CTG;1090880;20513;80529909
